"","ALLSKY_SFC_SW_DWN","Zone","DATE"
"86606",10.5,"Northwest","2020-08-17"
"86607",11.56,"Northwest","2020-08-18"
"86608",17.58,"Northwest","2020-08-19"
"86609",14.94,"Northwest","2020-08-20"
"86610",10.65,"Northwest","2020-08-21"
"86611",8.75,"Northwest","2020-08-22"
"86612",19.84,"Northwest","2020-08-23"
"86613",5.41,"Northwest","2020-08-24"
"86614",15.52,"Northwest","2020-08-25"
"86615",17.39,"Northwest","2020-08-26"
"86616",7.59,"Northwest","2020-08-27"
"86617",12.48,"Northwest","2020-08-28"
"86618",6.64,"Northwest","2020-08-29"
"86619",15.83,"Northwest","2020-08-30"
"86620",18.73,"Northwest","2020-08-31"
"86621",16.23,"Northwest","2020-09-01"
"86622",10.51,"Northwest","2020-09-02"
"86623",3.76,"Northwest","2020-09-03"
"86624",13.69,"Northwest","2020-09-04"
"86625",13.26,"Northwest","2020-09-05"
"86626",8.52,"Northwest","2020-09-06"
"86627",6.82,"Northwest","2020-09-07"
"86628",11.49,"Northwest","2020-09-08"
"86629",12.54,"Northwest","2020-09-09"
"86630",17.43,"Northwest","2020-09-10"
"86631",17.06,"Northwest","2020-09-11"
"86632",9.77,"Northwest","2020-09-12"
"86633",10.45,"Northwest","2020-09-13"
"86634",16.66,"Northwest","2020-09-14"
"86635",11.05,"Northwest","2020-09-15"
"86636",11.09,"Northwest","2020-09-16"
"86637",14.44,"Northwest","2020-09-17"
"86638",9.78,"Northwest","2020-09-18"
"86639",16.15,"Northwest","2020-09-19"
"86640",14.57,"Northwest","2020-09-20"
"86641",12.78,"Northwest","2020-09-21"
"86642",4.26,"Northwest","2020-09-22"
"86643",7.85,"Northwest","2020-09-23"
"86644",10.83,"Northwest","2020-09-24"
"86645",6.61,"Northwest","2020-09-25"
"86646",9.84,"Northwest","2020-09-26"
"86647",2.26,"Northwest","2020-09-27"
"86648",4.24,"Northwest","2020-09-28"
"86649",6.18,"Northwest","2020-09-29"
"86650",6.25,"Northwest","2020-09-30"
"86651",7.26,"Northwest","2020-10-01"
"86652",6.89,"Northwest","2020-10-02"
"86653",6.58,"Northwest","2020-10-03"
"86654",8.48,"Northwest","2020-10-04"
"86655",5.14,"Northwest","2020-10-05"
"86656",5.79,"Northwest","2020-10-06"
"86657",7.87,"Northwest","2020-10-07"
"86658",7.31,"Northwest","2020-10-08"
"86659",3.69,"Northwest","2020-10-09"
"86660",10.23,"Northwest","2020-10-10"
"86661",10.9,"Northwest","2020-10-11"
"86662",10.1,"Northwest","2020-10-12"
"86663",11.75,"Northwest","2020-10-13"
"86664",10.62,"Northwest","2020-10-14"
"86665",4.21,"Northwest","2020-10-15"
"86666",7.09,"Northwest","2020-10-16"
"86667",7.7,"Northwest","2020-10-17"
"86668",5.49,"Northwest","2020-10-18"
"86669",8.99,"Northwest","2020-10-19"
"86670",7.87,"Northwest","2020-10-20"
"86671",4.82,"Northwest","2020-10-21"
"86672",5.05,"Northwest","2020-10-22"
"86673",7.42,"Northwest","2020-10-23"
"86674",5.66,"Northwest","2020-10-24"
"86675",7.11,"Northwest","2020-10-25"
"86676",6.92,"Northwest","2020-10-26"
"86677",3.6,"Northwest","2020-10-27"
"86678",5.42,"Northwest","2020-10-28"
"86679",9.08,"Northwest","2020-10-29"
"86680",7.13,"Northwest","2020-10-30"
"86681",2.26,"Northwest","2020-10-31"
"86682",4.32,"Northwest","2020-11-01"
"86683",2.5,"Northwest","2020-11-02"
"86684",5.4,"Northwest","2020-11-03"
"86685",4.25,"Northwest","2020-11-04"
"86686",5.82,"Northwest","2020-11-05"
"86687",2.23,"Northwest","2020-11-06"
"86688",3.69,"Northwest","2020-11-07"
"86689",1.23,"Northwest","2020-11-08"
"86690",2.13,"Northwest","2020-11-09"
"86691",2.24,"Northwest","2020-11-10"
"86692",3.78,"Northwest","2020-11-11"
"86693",3.56,"Northwest","2020-11-12"
"86694",3.15,"Northwest","2020-11-13"
"86695",6.05,"Northwest","2020-11-14"
"86696",0.98,"Northwest","2020-11-15"
"86697",3,"Northwest","2020-11-16"
"86698",1.82,"Northwest","2020-11-17"
"86699",3.38,"Northwest","2020-11-18"
"86700",1.52,"Northwest","2020-11-19"
"86701",1.69,"Northwest","2020-11-20"
"86702",4.65,"Northwest","2020-11-21"
"86703",2.92,"Northwest","2020-11-22"
"86704",3.53,"Northwest","2020-11-23"
"86705",2.67,"Northwest","2020-11-24"
"86706",4.02,"Northwest","2020-11-25"
"86707",1.57,"Northwest","2020-11-26"
"86708",1.83,"Northwest","2020-11-27"
"86709",2.21,"Northwest","2020-11-28"
"86710",2.23,"Northwest","2020-11-29"
"86711",3.08,"Northwest","2020-11-30"
"86712",3.41,"Northwest","2020-12-01"
"86713",3.86,"Northwest","2020-12-02"
"86714",1.85,"Northwest","2020-12-03"
"86715",1.5,"Northwest","2020-12-04"
"86716",4.11,"Northwest","2020-12-05"
"86717",3.63,"Northwest","2020-12-06"
"86718",2.53,"Northwest","2020-12-07"
"86719",1.45,"Northwest","2020-12-08"
"86720",1.44,"Northwest","2020-12-09"
"86721",2.07,"Northwest","2020-12-10"
"86722",2.16,"Northwest","2020-12-11"
"86723",3.25,"Northwest","2020-12-12"
"86724",3.49,"Northwest","2020-12-13"
"86725",3.33,"Northwest","2020-12-14"
"86726",4.26,"Northwest","2020-12-15"
"86727",3.16,"Northwest","2020-12-16"
"86728",2.7,"Northwest","2020-12-17"
"86729",2.06,"Northwest","2020-12-18"
"86730",3.76,"Northwest","2020-12-19"
"86731",2.71,"Northwest","2020-12-20"
"86732",3.31,"Northwest","2020-12-21"
"86733",3.9,"Northwest","2020-12-22"
"86734",3.13,"Northwest","2020-12-23"
"86735",3.2,"Northwest","2020-12-24"
"86736",3.71,"Northwest","2020-12-25"
"86737",4.18,"Northwest","2020-12-26"
"86738",4.26,"Northwest","2020-12-27"
"86739",4.39,"Northwest","2020-12-28"
"86740",2.98,"Northwest","2020-12-29"
"86741",3.4,"Northwest","2020-12-30"
"86742",3.09,"Northwest","2020-12-31"
"86743",3.47,"Northwest","2020-01-01"
"86744",1.79,"Northwest","2020-01-02"
"86745",1.62,"Northwest","2020-01-03"
"86746",1.62,"Northwest","2020-01-04"
"86747",1.03,"Northwest","2020-01-05"
"86748",5.73,"Northwest","2020-01-06"
"86749",3.5,"Northwest","2020-01-07"
"86750",5.86,"Northwest","2020-01-08"
"86751",3.17,"Northwest","2020-01-09"
"86752",4.52,"Northwest","2020-01-10"
"86753",6.53,"Northwest","2020-01-11"
"86754",5.13,"Northwest","2020-01-12"
"86755",5.17,"Northwest","2020-01-13"
"86756",2.05,"Northwest","2020-01-14"
"86757",2.17,"Northwest","2020-01-15"
"86758",7.04,"Northwest","2020-01-16"
"86759",4.03,"Northwest","2020-01-17"
"86760",2.24,"Northwest","2020-01-18"
"86761",4.51,"Northwest","2020-01-19"
"86762",7.31,"Northwest","2020-01-20"
"86763",5.43,"Northwest","2020-01-21"
"86764",2.39,"Northwest","2020-01-22"
"86765",2.02,"Northwest","2020-01-23"
"86766",3.22,"Northwest","2020-01-24"
"86767",2.72,"Northwest","2020-01-25"
"86768",2.58,"Northwest","2020-01-26"
"86769",3.84,"Northwest","2020-01-27"
"86770",4.26,"Northwest","2020-01-28"
"86771",4.06,"Northwest","2020-01-29"
"86772",4.15,"Northwest","2020-01-30"
"86773",2.85,"Northwest","2020-01-31"
"86774",5.82,"Northwest","2020-02-01"
"86775",2.66,"Northwest","2020-02-02"
"86776",6.55,"Northwest","2020-02-03"
"86777",8.96,"Northwest","2020-02-04"
"86778",9.67,"Northwest","2020-02-05"
"86779",5.07,"Northwest","2020-02-06"
"86780",9.05,"Northwest","2020-02-07"
"86781",5.72,"Northwest","2020-02-08"
"86782",7.96,"Northwest","2020-02-09"
"86783",6,"Northwest","2020-02-10"
"86784",5.93,"Northwest","2020-02-11"
"86785",9.12,"Northwest","2020-02-12"
"86786",11.43,"Northwest","2020-02-13"
"86787",10.63,"Northwest","2020-02-14"
"86788",5.38,"Northwest","2020-02-15"
"86789",10.4,"Northwest","2020-02-16"
"86790",5.51,"Northwest","2020-02-17"
"86791",7.92,"Northwest","2020-02-18"
"86792",12.39,"Northwest","2020-02-19"
"86793",12.44,"Northwest","2020-02-20"
"86794",12.57,"Northwest","2020-02-21"
"86795",12.05,"Northwest","2020-02-22"
"86796",11.19,"Northwest","2020-02-23"
"86797",11.62,"Northwest","2020-02-24"
"86798",10.72,"Northwest","2020-02-25"
"86799",10.05,"Northwest","2020-02-26"
"86800",14.43,"Northwest","2020-02-27"
"86801",15,"Northwest","2020-02-28"
"86802",12.46,"Northwest","2020-02-29"
"86803",7.12,"Northwest","2020-03-01"
"86804",11.96,"Northwest","2020-03-02"
"86805",5.56,"Northwest","2020-03-03"
"86806",12.87,"Northwest","2020-03-04"
"86807",6.47,"Northwest","2020-03-05"
"86808",13.28,"Northwest","2020-03-06"
"86809",12.57,"Northwest","2020-03-07"
"86810",12.29,"Northwest","2020-03-08"
"86811",14.45,"Northwest","2020-03-09"
"86812",15.2,"Northwest","2020-03-10"
"86813",11.45,"Northwest","2020-03-11"
"86814",6.08,"Northwest","2020-03-12"
"86815",11.33,"Northwest","2020-03-13"
"86816",16.23,"Northwest","2020-03-14"
"86817",15.04,"Northwest","2020-03-15"
"86818",6.89,"Northwest","2020-03-16"
"86819",16.16,"Northwest","2020-03-17"
"86820",9.44,"Northwest","2020-03-18"
"86821",9.03,"Northwest","2020-03-19"
"86822",19.36,"Northwest","2020-03-20"
"86823",18.51,"Northwest","2020-03-21"
"86824",10.46,"Northwest","2020-03-22"
"86825",16.89,"Northwest","2020-03-23"
"86826",16.07,"Northwest","2020-03-24"
"86827",9.66,"Northwest","2020-03-25"
"86828",17.13,"Northwest","2020-03-26"
"86829",19.89,"Northwest","2020-03-27"
"86830",18.56,"Northwest","2020-03-28"
"86831",14.35,"Northwest","2020-03-29"
"86832",18.7,"Northwest","2020-03-30"
"86833",21.4,"Northwest","2020-03-31"
"86834",16.72,"Northwest","2020-04-01"
"86835",9.76,"Northwest","2020-04-02"
"86836",5.21,"Northwest","2020-04-03"
"86837",22.11,"Northwest","2020-04-04"
"86838",19.21,"Northwest","2020-04-05"
"86839",11.77,"Northwest","2020-04-06"
"86840",7.17,"Northwest","2020-04-07"
"86841",16.15,"Northwest","2020-04-08"
"86842",12.2,"Northwest","2020-04-09"
"86843",20.63,"Northwest","2020-04-10"
"86844",21.26,"Northwest","2020-04-11"
"86845",12.73,"Northwest","2020-04-12"
"86846",22.57,"Northwest","2020-04-13"
"86847",15.05,"Northwest","2020-04-14"
"86848",23.03,"Northwest","2020-04-15"
"86849",19.96,"Northwest","2020-04-16"
"86850",24.24,"Northwest","2020-04-17"
"86851",15.64,"Northwest","2020-04-18"
"86852",25,"Northwest","2020-04-19"
"86853",23.77,"Northwest","2020-04-20"
"86854",27.92,"Northwest","2020-04-21"
"86855",15.64,"Northwest","2020-04-22"
"86856",20.36,"Northwest","2020-04-23"
"86857",26.53,"Northwest","2020-04-24"
"86858",27.28,"Northwest","2020-04-25"
"86859",26.5,"Northwest","2020-04-26"
"86860",18.15,"Northwest","2020-04-27"
"86861",10.33,"Northwest","2020-04-28"
"86862",26.03,"Northwest","2020-04-29"
"86863",27.77,"Northwest","2020-04-30"
"86864",20.76,"Northwest","2020-05-01"
"86865",12.02,"Northwest","2020-05-02"
"86866",16.05,"Northwest","2020-05-03"
"86867",27.82,"Northwest","2020-05-04"
"86868",24.85,"Northwest","2020-05-05"
"86869",27.31,"Northwest","2020-05-06"
"86870",24.41,"Northwest","2020-05-07"
"86871",21.92,"Northwest","2020-05-08"
"86872",25.59,"Northwest","2020-05-09"
"86873",16.31,"Northwest","2020-05-10"
"86874",30.23,"Northwest","2020-05-11"
"86875",28.83,"Northwest","2020-05-12"
"86876",16.93,"Northwest","2020-05-13"
"86877",9.32,"Northwest","2020-05-14"
"86878",19.04,"Northwest","2020-05-15"
"86879",23.27,"Northwest","2020-05-16"
"86880",26.78,"Northwest","2020-05-17"
"86881",29.19,"Northwest","2020-05-18"
"86882",29.57,"Northwest","2020-05-19"
"86883",29.08,"Northwest","2020-05-20"
"86884",28.59,"Northwest","2020-05-21"
"86885",15.05,"Northwest","2020-05-22"
"86886",13.42,"Northwest","2020-05-23"
"86887",17.4,"Northwest","2020-05-24"
"86888",20.8,"Northwest","2020-05-25"
"86889",11.56,"Northwest","2020-05-26"
"86890",25.45,"Northwest","2020-05-27"
"86891",26.24,"Northwest","2020-05-28"
"86892",14.01,"Northwest","2020-05-29"
"86893",24.03,"Northwest","2020-05-30"
"86894",29.23,"Northwest","2020-05-31"
"86895",13.06,"Northwest","2020-06-01"
"86896",26.33,"Northwest","2020-06-02"
"86897",28.62,"Northwest","2020-06-03"
"86898",29.17,"Northwest","2020-06-04"
"86899",24.85,"Northwest","2020-06-05"
"86900",23.92,"Northwest","2020-06-06"
"86901",7.29,"Northwest","2020-06-07"
"86902",16.14,"Northwest","2020-06-08"
"86903",26.64,"Northwest","2020-06-09"
"86904",9.48,"Northwest","2020-06-10"
"86905",19.49,"Northwest","2020-06-11"
"86906",31.53,"Northwest","2020-06-12"
"86907",31.47,"Northwest","2020-06-13"
"86908",31.67,"Northwest","2020-06-14"
"86909",19.39,"Northwest","2020-06-15"
"86910",26.57,"Northwest","2020-06-16"
"86911",30.54,"Northwest","2020-06-17"
"86912",15.89,"Northwest","2020-06-18"
"86913",25.71,"Northwest","2020-06-19"
"86914",19.92,"Northwest","2020-06-20"
"86915",23.91,"Northwest","2020-06-21"
"86916",18.41,"Northwest","2020-06-22"
"86917",25.72,"Northwest","2020-06-23"
"86918",29.29,"Northwest","2020-06-24"
"86919",30.2,"Northwest","2020-06-25"
"86920",21.64,"Northwest","2020-06-26"
"86921",29.47,"Northwest","2020-06-27"
"86922",29.89,"Northwest","2020-06-28"
"86923",14.78,"Northwest","2020-06-29"
"86924",19.31,"Northwest","2020-06-30"
"86925",23.86,"Northwest","2020-07-01"
"86926",30.87,"Northwest","2020-07-02"
"86927",26.48,"Northwest","2020-07-03"
"86928",21.79,"Northwest","2020-07-04"
"86929",21.31,"Northwest","2020-07-05"
"86930",13.54,"Northwest","2020-07-06"
"86931",28.49,"Northwest","2020-07-07"
"86932",16.34,"Northwest","2020-07-08"
"86933",20.79,"Northwest","2020-07-09"
"86934",23.91,"Northwest","2020-07-10"
"86935",22.08,"Northwest","2020-07-11"
"86936",21.81,"Northwest","2020-07-12"
"86937",22.93,"Northwest","2020-07-13"
"86938",13.66,"Northwest","2020-07-14"
"86939",25.44,"Northwest","2020-07-15"
"86940",17.96,"Northwest","2020-07-16"
"86941",28.12,"Northwest","2020-07-17"
"86942",25.05,"Northwest","2020-07-18"
"86943",15.92,"Northwest","2020-07-19"
"86944",16.8,"Northwest","2020-07-20"
"86945",4.49,"Northwest","2020-07-21"
"86946",26.77,"Northwest","2020-07-22"
"86947",28.47,"Northwest","2020-07-23"
"86948",24.33,"Northwest","2020-07-24"
"86949",12.11,"Northwest","2020-07-25"
"86950",22.77,"Northwest","2020-07-26"
"86951",18.67,"Northwest","2020-07-27"
"86952",19.32,"Northwest","2020-07-28"
"86953",17.08,"Northwest","2020-07-29"
"86954",28.21,"Northwest","2020-07-30"
"86955",28.1,"Northwest","2020-07-31"
"86956",11.24,"Northwest","2020-08-01"
"86957",18.04,"Northwest","2020-08-02"
"86958",19.35,"Northwest","2020-08-03"
"86959",23.98,"Northwest","2020-08-04"
"86960",23.89,"Northwest","2020-08-05"
"86961",23.48,"Northwest","2020-08-06"
"86962",18.3,"Northwest","2020-08-07"
"86963",19.72,"Northwest","2020-08-08"
"86964",7.23,"Northwest","2020-08-09"
"86965",25.34,"Northwest","2020-08-10"
"86966",26.56,"Northwest","2020-08-11"
"86967",21.39,"Northwest","2020-08-12"
"86968",19.84,"Northwest","2020-08-13"
"86969",15.29,"Northwest","2020-08-14"
"86970",22.73,"Northwest","2020-08-15"
"86971",21.26,"Northwest","2020-08-16"
"86972",18.61,"Northwest","2020-08-17"
"86973",16.07,"Northwest","2020-08-18"
"86974",13.19,"Northwest","2020-08-19"
"86975",14.72,"Northwest","2020-08-20"
"86976",17.89,"Northwest","2020-08-21"
"86977",11.1,"Northwest","2020-08-22"
"86978",13.79,"Northwest","2020-08-23"
"86979",21.57,"Northwest","2020-08-24"
"86980",19.31,"Northwest","2020-08-25"
"86981",5.54,"Northwest","2020-08-26"
"86982",21.44,"Northwest","2020-08-27"
"86983",8.43,"Northwest","2020-08-28"
"86984",13.39,"Northwest","2020-08-29"
"86985",15.71,"Northwest","2020-08-30"
"86986",9.09,"Northwest","2020-08-31"
"86987",14.29,"Northwest","2020-09-01"
"86988",17.38,"Northwest","2020-09-02"
"86989",12.39,"Northwest","2020-09-03"
"86990",16.43,"Northwest","2020-09-04"
"86991",19.95,"Northwest","2020-09-05"
"86992",7.91,"Northwest","2020-09-06"
"86993",15.48,"Northwest","2020-09-07"
"86994",14.25,"Northwest","2020-09-08"
"86995",14.16,"Northwest","2020-09-09"
"86996",20.68,"Northwest","2020-09-10"
"86997",19.25,"Northwest","2020-09-11"
"86998",4.13,"Northwest","2020-09-12"
"86999",15.26,"Northwest","2020-09-13"
"87000",13.77,"Northwest","2020-09-14"
"87001",3.82,"Northwest","2020-09-15"
"87002",16.46,"Northwest","2020-09-16"
"87003",18.17,"Northwest","2020-09-17"
"87004",18.98,"Northwest","2020-09-18"
"87005",14.63,"Northwest","2020-09-19"
"87006",11.3,"Northwest","2020-09-20"
"87007",14.32,"Northwest","2020-09-21"
"87008",17.59,"Northwest","2020-09-22"
"87009",13.94,"Northwest","2020-09-23"
"87010",11,"Northwest","2020-09-24"
"87011",3.66,"Northwest","2020-09-25"
"87012",9.25,"Northwest","2020-09-26"
"87013",12.46,"Northwest","2020-09-27"
"87014",5.32,"Northwest","2020-09-28"
"87015",6.69,"Northwest","2020-09-29"
"87016",9.17,"Northwest","2020-09-30"
"87017",10.6,"Northwest","2020-10-01"
"87018",5.24,"Northwest","2020-10-02"
"87019",7.36,"Northwest","2020-10-03"
"87020",13.89,"Northwest","2020-10-04"
"87021",10.53,"Northwest","2020-10-05"
"87022",5,"Northwest","2020-10-06"
"87023",8.88,"Northwest","2020-10-07"
"87024",14.42,"Northwest","2020-10-08"
"87025",11.07,"Northwest","2020-10-09"
"87026",13.84,"Northwest","2020-10-10"
"87027",10.6,"Northwest","2020-10-11"
"87028",5.79,"Northwest","2020-10-12"
"87029",10.75,"Northwest","2020-10-13"
"87030",1.63,"Northwest","2020-10-14"
"87031",8.78,"Northwest","2020-10-15"
"87032",8.46,"Northwest","2020-10-16"
"87033",3.63,"Northwest","2020-10-17"
"87034",4.92,"Northwest","2020-10-18"
"87035",5.65,"Northwest","2020-10-19"
"87036",7.87,"Northwest","2020-10-20"
"87037",3.54,"Northwest","2020-10-21"
"87038",3.55,"Northwest","2020-10-22"
"87039",6.84,"Northwest","2020-10-23"
"87040",6.2,"Northwest","2020-10-24"
"87041",5.41,"Northwest","2020-10-25"
"87042",5.58,"Northwest","2020-10-26"
"87043",7.46,"Northwest","2020-10-27"
"87044",2.87,"Northwest","2020-10-28"
"87045",8.61,"Northwest","2020-10-29"
"87046",9.94,"Northwest","2020-10-30"
"87047",2.14,"Northwest","2020-10-31"
"87048",9.18,"Northwest","2020-11-01"
"87049",8.68,"Northwest","2020-11-02"
"87050",9.41,"Northwest","2020-11-03"
"87051",9.47,"Northwest","2020-11-04"
"87052",8.25,"Northwest","2020-11-05"
"87053",8.06,"Northwest","2020-11-06"
"87054",2.21,"Northwest","2020-11-07"
"87055",8.27,"Northwest","2020-11-08"
"87056",1.55,"Northwest","2020-11-09"
"87057",4.5,"Northwest","2020-11-10"
"87058",5.98,"Northwest","2020-11-11"
"87059",1.93,"Northwest","2020-11-12"
"87060",6.74,"Northwest","2020-11-13"
"87061",4.49,"Northwest","2020-11-14"
"87062",1.34,"Northwest","2020-11-15"
"87063",3.81,"Northwest","2020-11-16"
"87064",5.66,"Northwest","2020-11-17"
"87065",4.69,"Northwest","2020-11-18"
"87066",3.58,"Northwest","2020-11-19"
"87067",2.57,"Northwest","2020-11-20"
"87068",3.52,"Northwest","2020-11-21"
"87069",1.79,"Northwest","2020-11-22"
"87070",4.46,"Northwest","2020-11-23"
"87071",1.08,"Northwest","2020-11-24"
"87072",1.65,"Northwest","2020-11-25"
"87073",1.48,"Northwest","2020-11-26"
"87074",2.38,"Northwest","2020-11-27"
"87075",4.53,"Northwest","2020-11-28"
"87076",2.24,"Northwest","2020-11-29"
"87077",4.97,"Northwest","2020-11-30"
"87078",6.54,"Northwest","2020-12-01"
"87079",3.28,"Northwest","2020-12-02"
"87080",5.97,"Northwest","2020-12-03"
"87081",2.87,"Northwest","2020-12-04"
"87082",4.28,"Northwest","2020-12-05"
"87083",1.54,"Northwest","2020-12-06"
"87084",2.43,"Northwest","2020-12-07"
"87085",3.58,"Northwest","2020-12-08"
"87086",5.87,"Northwest","2020-12-09"
"87087",1.95,"Northwest","2020-12-10"
"87088",2.27,"Northwest","2020-12-11"
"87089",5.07,"Northwest","2020-12-12"
"87090",2.24,"Northwest","2020-12-13"
"87091",4.84,"Northwest","2020-12-14"
"87092",2.24,"Northwest","2020-12-15"
"87093",3.16,"Northwest","2020-12-16"
"87094",4.58,"Northwest","2020-12-17"
"87095",1.45,"Northwest","2020-12-18"
"87096",4.06,"Northwest","2020-12-19"
"87097",3.71,"Northwest","2020-12-20"
"87098",3.18,"Northwest","2020-12-21"
"87099",2.65,"Northwest","2020-12-22"
"87100",0.76,"Northwest","2020-12-23"
"87101",5.4,"Northwest","2020-12-24"
"87102",2.93,"Northwest","2020-12-25"
"87103",2.37,"Northwest","2020-12-26"
"87104",3.12,"Northwest","2020-12-27"
"87105",5.4,"Northwest","2020-12-28"
"87106",4.11,"Northwest","2020-12-29"
"87107",3.07,"Northwest","2020-12-30"
"87108",5.23,"Northwest","2020-12-31"
"87109",2.7,"Northwest","2020-01-01"
"87110",1.84,"Northwest","2020-01-02"
"87111",2.56,"Northwest","2020-01-03"
"87112",2.19,"Northwest","2020-01-04"
"87113",1.68,"Northwest","2020-01-05"
"87114",3.04,"Northwest","2020-01-06"
"87115",2.87,"Northwest","2020-01-07"
"87116",5.31,"Northwest","2020-01-08"
"87117",2.14,"Northwest","2020-01-09"
"87118",3.5,"Northwest","2020-01-10"
"87119",6,"Northwest","2020-01-11"
"87120",4.59,"Northwest","2020-01-12"
"87121",4.62,"Northwest","2020-01-13"
"87122",3.03,"Northwest","2020-01-14"
"87123",3.26,"Northwest","2020-01-15"
"87124",6.16,"Northwest","2020-01-16"
"87125",3.6,"Northwest","2020-01-17"
"87126",2.31,"Northwest","2020-01-18"
"87127",6.61,"Northwest","2020-01-19"
"87128",6.94,"Northwest","2020-01-20"
"87129",5.24,"Northwest","2020-01-21"
"87130",3.14,"Northwest","2020-01-22"
"87131",4.82,"Northwest","2020-01-23"
"87132",3.93,"Northwest","2020-01-24"
"87133",3.41,"Northwest","2020-01-25"
"87134",2.58,"Northwest","2020-01-26"
"87135",3.27,"Northwest","2020-01-27"
"87136",6.63,"Northwest","2020-01-28"
"87137",7.73,"Northwest","2020-01-29"
"87138",4.09,"Northwest","2020-01-30"
"87139",4.24,"Northwest","2020-01-31"
"87140",5.1,"Northwest","2020-02-01"
"87141",3.01,"Northwest","2020-02-02"
"87142",3.51,"Northwest","2020-02-03"
"87143",8.6,"Northwest","2020-02-04"
"87144",4.42,"Northwest","2020-02-05"
"87145",8.14,"Northwest","2020-02-06"
"87146",9.79,"Northwest","2020-02-07"
"87147",6.04,"Northwest","2020-02-08"
"87148",6.96,"Northwest","2020-02-09"
